,id,photo,text,tags
1003,1276,photos/photo_1004@08-02-2023_19-01-43.jpg,"📣Interesting tasks, creative work and the opportunity to get innopoints.

👉Apply 
🎼 If you want to perform with a song or a poem, fill the 📌Deadline 10th of February 23:55",['Internship']
1004,1278,photos/photo_1005@09-02-2023_16-27-38.jpg,"📣 🇮🇳The Summit is organized by Federal Agency for Youth Affairs and Center for International Promotion Foundation. 

Topics of the Summit: 
🔸 Future of Work: Industry 4.O, Innovation & 21st century skills
🔸 Climate Change and Disaster Risk Reduction: Making Sustainability a Way of Life
🔸 Building and Reconciliation: Ushering in an Era of No War
🔸Shared Future: Youth in Democracy and Governance
🔸Health, Wellbeing & Sports: Agenda for Youth

To participate you :
- be from 18 to 24 years old
- be an expert in one of the 5 topics of the summit
- have a high level of English
- have a proactive attitude and experience in participating in international and Russian youth events and forums

☠️Deadline for application: February 12th
🗓Dates: from February 25th – online format, from August 17 to 20th – offline
📍Place: Varanasi, India
👉More information ",['Programming']
1005,1279,photos/photo_1006@09-02-2023_18-23-32.jpg,"💗 : We begin to introduce the Inno St. Valentines Day program to you in detail.

🤩 Do you want to compete for thelady’s or gentlemen’s heart? You can do it in a romantic or funny way! And you can get a present!

🎤 Pick-up’s can be onRussian or on English language

🥰 Girls and boys are waiting for your lovely words!

🗓 14 February, Tuesday
⏰ 19:00
Main Hall of University",['Programming']
1006,1280,photos/photo_1007@09-02-2023_18-23-32.jpg,,
1007,1281,photos/photo_1008@10-02-2023_12-16-37.jpg,"📣The camp is organized by Ak Bars. The program will include academic sessions, trainings and social events. 

❓Who can apply?
Students aged 18-30

: the organizers will pay for transportation, accommodation and meals. .

🗓When: 27 March-8 April 
📍Where: recreation facility in Crimea
📌Deadline for application: March 10th
👉To send application follow the ",['Programming']
1008,1282,photos/photo_1009@10-02-2023_13-15-06.jpg,"Are you a poet or love poems? Perform at the IU poetic evening, that will gather authors and passionate literature enthusiasts from Innopolis University.

📖🎤You can also take part in impromptu readings contest. You will be given a random text and you'll have to read it, while your technique and artistry will be evaluated. Register via the same 🍿Finally you can come as a spectator and enjoy the event!

📌February, 17 Feb, 18:00, room 307",['Programming']
1009,1283,photos/photo_1010@10-02-2023_17-14-10.jpg,"🍳Come and taste traditional Russian, Tatar and Buryat food that we eat for breakfast, play games and dance traditional dances. 

‼️Please note that if you haven't registered for the event, there might not be enough food for everyone. 

📌 Tomorrow at 11am in the canteen on 2nd floor",
1010,1284,photos/photo_1011@10-02-2023_19-24-57.jpg,"💌 You can send a Valentine for your beloved or crush! 

📩 Come to 319 office withyour own valentine or you can make it in 319.

Important: write  on the valentine, additionally write their alias (if you know it).

We start working tomorrow, 11 February, 12:00.

📌 Deadline: 13 February, 14:00",['Business']
1011,1285,photos/photo_1012@11-02-2023_15-07-39.jpg,"Greatwalk is an exciting orienteering competition, where you have to find control points in nature. 

📌 12 February in Lebyazhye Forest Park on the road to the city of Kazan. 
💰The cost of participation is 350 rubles. 
Cashback (250 rubles) is provided to Innopolis students.  

 to the event
👉 ",['Sports']
1012,1286,photos/photo_1013@12-02-2023_11-00-12.jpg,"🎬 We’ll have a romantic evening at 14 February!

: poetry readings, lovely songs 
: enjoy pleasant film and eat a popcorn! 

👉 We suggest you  that we will watch together 

📍 See you on February 14 in 107 room",
1013,1287,photos/photo_1014@12-02-2023_18-20-03.jpg," 

👋 Have a good evening. Let's remember this week's top events

-   introduction
 at IU
➡️ More photos from the event you can find - magic quiz 
➡️ Event photos are available  👉 If you have any news you would like to share, please send it to the ",
1014,1288,photos/photo_1015@13-02-2023_10-33-04.jpg,"1️⃣ The competition has 14 categories ranging from creativity to entrepreneurship!

2️⃣ The maximum amount for a project is 300,000 roubles

3️⃣  Russian citizens aged between 18 and 35 may participate in the competition

❗️Application deadline 2 March
👉 Apply on the  
➡️ More information you can find on the website of the  of the Republic of Tatarstan","['Contest', 'Startups']"
1015,1289,photos/photo_1016@13-02-2023_10-33-05.jpg,,
1016,1290,photos/photo_1017@13-02-2023_13-31-46.jpg,"❣️❣️ 
 
😎 Do you want to meet new people or perhaps find a soul mate? Then this is the event for you. 
 
Come for slow dating where you can talk to different people about suggested topics.
 
⏰ When and where? 
February 14 at 18:00, Main Hall 

📌  Haven't found a partner for a while? Don't worry! We have the  for you, where you can meet new interesting people.",
1017,1291,photos/photo_1018@13-02-2023_15-03-01.jpg,"📣 represented by  invites everyone to the Stand Up evening! New jokes, old faces. Brighten up your Thursday night with comedy and drinks from Bar 108.

📌16 February, 19:00
🏠Arstpace, Bradbury Hall

👉Get your tickets 🔥18+",['Programming']
1018,1292,photos/photo_1019@14-02-2023_10-00-01.jpg,"💞 Let’s spend a great time with your couple or meet your soulmate.

🕰 18:00 - slow dating (main hall)
🕺 19:00 - pick-upline challenge (main hall)
🎤 19:30 - romantic concert (107 room)
🎬 20:30 - watching the movie ""Bridget Jones`s diary"" (107 room)

💗 There's also a lovely photo zone, improvised registry office, drinks and treats

🗓 14 February, 18:00 
📍Main Hall of University",
1019,1293,photos/photo_1020@14-02-2023_12-20-11.jpg,"📣Youth bit is a hackathon for talented IT specialists. 

Youth bit is your opportunity to:
- work on real cases and compete for the prize fund - - improve your IT skills 
- put a creative team together
- get a support from the top experts

Young people from any part of Russia, aged between 18 and 35.

☠️Deadline for registration: February 14th.
👉More information .","['Hackathon', 'Programming']"
1020,1294,photos/photo_1021@14-02-2023_18-04-16.jpg,"📣🔸The project-based educational intensive course ""From an idea to a prototype"" is based on the University 2035 model. It is a format of practice-oriented education that combines teamwork on a technological project, learning along individual educational trajectories, and digital tools for managing the process based on data. 

🔸The intensive lasts 3 months. Within the framework of this program, students work in interdisciplinary teams on projects that they have come up with themselves, or on tasks from customers (industrial companies). The goal of the team is to go from an idea to a working prototype.

💻More information about the courses you can learn on the online  on  February 15th at 2pm.
👉More information .",
1021,1295,photos/photo_1022@14-02-2023_20-01-56.jpg,"📣How to always find what you are looking for on the web? To do this, you need to know how to search!

OSINT is not taught at universities, but it is needed everywhere: from everyday issues to information security and all kinds of analytics.

Join us to learn the secrets of search and discuss actual issues on the topic. Event's program:

- reports from practitioners
- OSINT village: workshop with task examples
- informal part: live chat

MeetupEvent Language: Russian
📌March 18, 14:00
🏠Room 105
👉 👉 ",['Workshop']
1022,1297,photos/photo_1023@15-02-2023_10-15-19.jpg,"📣Economics of Transformation is a competition in the development of social, economic, environmental and infrastructure projects among young people. 

💰Make your own project and win a prize - prize fund is 3 million rubles. 

Students aged 18-35

 
Apply  until April 30th.",['Contest']
1023,1298,photos/photo_1024@15-02-2023_14-31-35.jpg,"👉Register  by the end of today!
🍿All visitors are welcome as spectators!

📌17 Feb, 18:00, room 307",
1024,1299,photos/photo_1025@17-02-2023_13-30-45.jpg," 

February 14 is over, but the fond mood remains.  WEGs invites you to relax from  routine. Let's make delicious cookies and decorate it beautifully with your beloved one or best friend!

🕙 When? Sunday, 📌 Cookie cutters are not only hearts

👉 More info⏰ Deadline: ",
1025,1300,photos/photo_1026@17-02-2023_17-07-21.jpg,,
1026,1301,photos/photo_1027@19-02-2023_18-30-06.jpg," 

👋 -  Inno  Day
Evening
➡️ More photos from the event you can find  👉 If you have any news you would like to share, please send it to the ",
1027,1302,photos/photo_1028@20-02-2023_11-06-56.jpg,"🥞Maslenitsa is an old Russian holiday where we say goodbye to Winter and greet Spring 🌸

February 26th will be big celebration of Maslenitsa in Sviyazhsk. 

- eating Russian pancakes (bliny) 
- burning of Maslenitsa
- traditional Russian games
- traditional songs and dances
- handicraft and cooking workshops
- fair

📍The event starts at 12pm and will be until 4.30pm

We invite you for Maslenitsa celebration🎉 
👉You can get to Sviyazhsk on the bus from Innopolis. Register for the bus .",
1028,1303,photos/photo_1029@20-02-2023_15-35-50.jpg,"📣 XIII Youth award is a Russian national competition of short popular science videos among pupils and students.

- Scientific
- Technology entrepreneurship ""In a Techno Style""
- Popular Science ""How the World Works""

💰Winners and runners-up will get huge cash prizes

❗️Application deadline - April 17
👉 Application rules and more information you can find ","['Contest', 'Science']"
1029,1304,photos/photo_1030@20-02-2023_19-20-01.jpg,"International Fest - is a celebration of cultures in Innopolis University. We have over 300 international students from over 40 countries! Let's expose the richness of various traditions, cuisines, crafts and arts!

- Roundtable discussion
- International breakfast
- Language exchange
- Quiz 
- Grand Concert 
- Amazing disco

📌Date: 3 - 5 March

🌟 Stay tuned, information will be coming soon!","['Programming', 'Festival']"
